Open,Close,High,Low,Volume,Date
61000,60900,61400,60400,19,145,105.00,10/13/20
60000,60400,60400,59900,16,030,479.00,10/12/20
60500,59700,60700,59500,24,212,199.00,10/08/20
58700,59900,59900,58500,14,640,631.00,10/07/20
59400,59000,59900,58700,14,311,647.00,10/06/20
57500,58700,59200,57500,19,519,550.00,10/05/20
58300,58200,59000,58200,13,529,826.00,09/29/20
58300,58200,58800,57900,12,547,894.00,09/28/20
57700,57900,58200,57700,10,494,068.00,09/25/20
57700,57800,58600,57600,17,441,045.00,09/24/20
58400,58600,58800,57400,20,019,143.00,09/23/20
59100,58200,59700,57800,20,602,189.00,09/22/20
59100,59200,60000,59000,14,898,066.00,09/21/20
59800,59300,59900,59100,18,597,523.00,09/18/20
60700,59500,60800,59300,23,718,216.00,09/17/20
61100,61000,61300,60600,16,911,410.00,09/16/20
60900,61000,61000,60500,17,787,753.00,09/15/20
60200,60400,60800,59900,20,415,138.00,09/14/20
59300,59000,59400,58200,15,875,131.00,09/11/20
59900,59200,60000,59100,29,654,517.00,09/10/20
58200,58400,59300,57800,30,025,774.00,09/09/20
57400,58700,58700,57200,31,133,978.00,09/08/20
56100,56500,57300,55800,18,043,266.00,09/07/20
55200,55600,55800,55100,21,957,872.00,09/04/20
55600,56400,56700,55500,27,138,424.00,09/03/20
54600,54400,55100,54100,16,653,304.00,09/02/20
54100,54200,54800,54100,17,357,925.00,09/01/20
56000,54000,56100,54000,31,597,621.00,08/31/20
56100,55400,56300,55400,14,502,197.00,08/28/20
56300,55600,56300,55600,15,622,925.00,08/27/20
56400,56400,56500,55700,17,519,257.00,08/26/20
56400,56400,56800,56100,13,775,083.00,08/25/20
55800,56100,56600,55400,14,965,426.00,08/24/20
56200,55900,56900,55800,21,044,702.00,08/21/20
57600,55400,57600,55300,30,093,021.00,08/20/20
59000,57800,59200,57800,16,773,404.00,08/19/20
58900,58400,59900,58000,24,803,785.00,08/18/20
58000,58000,58400,57700,15,570,545.00,08/14/20
59400,58700,59600,58000,21,628,590.00,08/13/20
58200,59000,59000,57700,17,910,311.00,08/12/20
58000,58200,59500,57800,24,756,375.00,08/11/20
57600,57800,58300,57500,17,202,992.00,08/10/20
57900,57500,58400,57100,18,137,603.00,08/07/20
57100,58000,58400,57100,21,240,014.00,08/06/20
57300,56900,57500,56300,17,584,632.00,08/05/20
57200,57300,58100,57000,19,345,826.00,08/04/20
57800,56800,57900,56700,20,997,645.00,08/03/20
59500,57900,59600,57700,21,826,031.00,07/31/20
59700,59000,60100,59000,19,146,989.00,07/30/20
60300,59000,60400,58600,36,049,211.00,07/29/20
57000,58600,58800,56400,47,955,330.00,07/28/20
54300,55600,55700,54300,20,770,009.00,07/27/20
54000,54200,54400,53700,10,881,139.00,07/24/20
54700,54100,54700,53800,15,871,876.00,07/23/20
55300,54700,55500,54700,12,601,387.00,07/22/20
55200,55300,55400,54800,18,150,471.00,07/21/20
54800,54200,54800,54000,10,390,059.00,07/20/20
54200,54400,54700,54100,10,026,201.00,07/17/20
54800,53800,54800,53800,15,026,556.00,07/16/20
54400,54700,55000,54300,21,999,046.00,07/15/20
53700,53800,53800,53200,14,156,623.00,07/14/20
53300,53400,53800,53100,11,993,467.00,07/13/20
53100,52700,53200,52300,13,606,567.00,07/10/20
53200,52800,53600,52800,16,679,024.00,07/09/20
53600,53000,53900,52900,19,380,648.00,07/08/20
55800,53400,55900,53400,30,328,608.00,07/07/20
54000,55000,55000,53800,19,628,191.00,07/06/20
53000,53600,53600,52700,11,736,285.00,07/03/20
52100,52900,52900,52100,13,255,358.00,07/02/20
53400,52600,53600,52400,16,554,742.00,07/01/20
53900,52800,53900,52800,21,048,746.00,06/30/20
52500,52400,53200,52000,17,685,732.00,06/29/20
52800,53300,53900,52200,21,375,716.00,06/26/20
52100,51900,53000,51900,18,310,448.00,06/25/20
51900,52900,53900,51600,24,247,413.00,06/24/20
52500,51400,52800,51100,17,894,857.00,06/23/20
52000,52000,52600,51800,13,498,389.00,06/22/20
52600,52900,52900,51600,17,424,701.00,06/19/20
52200,52300,52300,51600,15,692,302.00,06/18/20
52100,52200,52900,51300,26,481,251.00,06/17/20
51200,52100,52100,50600,21,391,417.00,06/16/20
51400,49900,52000,49900,28,085,309.00,06/15/20
52100,52300,52800,51500,26,255,424.00,06/12/20
54500,54300,55100,53200,33,493,151.00,06/11/20
55100,55400,55900,54900,16,607,424.00,06/10/20
55800,55500,56500,54400,23,845,394.00,06/09/20
56400,54900,56500,54700,24,461,003.00,06/08/20
54400,55500,55900,54000,22,346,395.00,06/05/20
55800,54600,57000,54600,40,052,734.00,06/04/20
51800,54500,55000,51700,48,679,311.00,06/03/20
51000,51400,51500,50800,13,691,463.00,06/02/20
50800,51200,51200,50600,16,197,116.00,06/01/20
50000,50700,50700,49700,26,072,531.00,05/29/20
51100,50400,51200,49900,30,432,561.00,05/28/20
48950,49900,50000,48800,19,284,438.00,05/27/20
48700,49250,49450,48600,15,057,848.00,05/26/20
48750,48850,48900,48450,13,952,248.00,05/25/20
49600,48750,49800,48600,19,214,809.00,05/22/20
50300,49950,50400,49850,14,550,605.00,05/21/20
50000,50000,50200,49800,12,816,877.00,05/20/20
50100,50300,50500,49700,24,755,903.00,05/19/20
47950,48800,49100,47600,20,311,213.00,05/18/20
48400,47850,48450,47700,17,760,272.00,05/15/20
47750,48000,48100,47650,18,982,479.00,05/14/20
47250,48550,48550,47200,19,084,755.00,05/13/20
48400,47900,48500,47550,22,025,441.00,05/12/20
48900,48400,49250,48300,15,924,951.00,05/11/20
49100,48800,49350,48800,15,105,202.00,05/08/20
49200,48800,49300,48700,13,700,582.00,05/07/20
49000,49200,49200,48500,17,961,378.00,05/06/20
48900,48500,49100,48500,25,754,866.00,05/04/20
49900,50000,50500,49600,15,486,586.00,04/29/20
49850,50100,50100,49300,15,641,888.00,04/28/20
49350,49850,50000,49100,13,721,110.00,04/27/20
49650,49350,49750,49000,15,528,303.00,04/24/20
50200,49850,50300,49500,17,903,607.00,04/23/20
48700,49850,50000,48350,18,496,123.00,04/22/20
49400,49250,49700,48700,26,839,897.00,04/21/20
51400,50100,51400,50000,21,549,204.00,04/20/20
50800,51400,52000,50300,31,672,205.00,04/17/20
49350,49000,49350,48550,22,556,173.00,04/16/20
48800,49000,49200,48300,14,054,018.00,04/14/20
48650,48300,48900,48300,14,334,721.00,04/13/20
48950,49250,49250,48650,17,733,696.00,04/10/20
49750,49100,49800,48700,22,391,693.00,04/09/20
49600,48600,49750,48600,24,758,396.00,04/08/20
49650,49600,50200,49000,31,200,464.00,04/07/20
47500,48700,48800,47250,23,026,412.00,04/06/20
47400,47000,47600,46550,22,428,000.00,04/03/20
46200,46800,46850,45350,21,304,232.00,04/02/20
47450,45800,47900,45800,27,019,765.00,04/01/20
48000,47750,48500,47150,30,440,567.00,03/31/20
47050,47850,48350,46550,26,592,810.00,03/30/20
49600,48300,49700,46850,39,590,883.00,03/27/20
49000,47800,49300,47700,41,618,168.00,03/26/20
48950,48650,49600,47150,52,290,418.00,03/25/20
43850,46950,46950,43050,49,269,742.00,03/24/20
42600,42500,43550,42400,41,044,334.00,03/23/20
44150,45400,45500,43550,49,071,793.00,03/20/20
46400,42950,46650,42300,56,094,330.00,03/19/20
47750,45600,48350,45600,37,942,451.00,03/18/20
46900,47300,49650,46700,50,544,323.00,03/17/20
50100,48900,50900,48800,32,475,450.00,03/16/20
47450,49950,51600,46850,58,297,004.00,03/13/20
51000,50800,51900,49300,47,776,992.00,03/12/20
54300,52100,54400,52000,37,762,200.00,03/11/20
53800,54600,54900,53700,31,265,452.00,03/10/20
54700,54200,55000,53600,29,897,155.00,03/09/20
56500,56500,57200,56200,18,536,008.00,03/06/20
57600,57800,58000,56700,21,640,855.00,03/05/20
54800,57400,57600,54600,24,274,056.00,03/04/20
56700,55400,56900,55100,29,792,434.00,03/03/20
54300,55000,55500,53600,29,128,930.00,03/02/20
55000,54200,55500,54200,29,782,428.00,02/28/20
56300,55900,56900,55500,22,341,687.00,02/27/20
56000,56500,57000,56000,25,284,256.00,02/26/20
56200,57900,58000,56200,23,029,200.00,02/25/20
57400,56800,58100,56800,25,346,126.00,02/24/20
58800,59200,59800,58500,13,251,959.00,02/21/20
60700,60000,61300,59600,14,500,285.00,02/20/20
59800,60200,60400,59400,12,921,715.00,02/19/20
60800,59800,60900,59700,16,587,990.00,02/18/20
61600,61500,62000,61200,8,454,249.00,02/17/20
60900,61800,61900,60200,13,219,064.00,02/14/20
61200,60700,61600,60500,18,328,406.00,02/13/20
60300,60500,60700,59700,12,703,668.00,02/12/20
59800,59900,60700,59700,10,947,476.00,02/11/20
59200,59700,59800,59100,12,664,580.00,02/10/20
61100,60400,61200,59700,16,249,309.00,02/07/20
60100,61100,61100,59700,14,663,362.00,02/06/20
60000,59500,60200,58900,18,167,615.00,02/05/20
57100,58900,59000,56800,21,023,203.00,02/04/20
55500,57200,57400,55200,22,867,660.00,02/03/20
57800,56400,58400,56400,19,466,237.00,01/31/20
58800,57200,58800,56800,20,697,490.00,01/30/20
59100,59100,59700,58800,16,234,068.00,01/29/20
59400,58800,59400,58300,22,606,742.00,01/28/20
61800,60800,61800,60700,14,829,675.00,01/23/20
60500,62300,62600,60400,15,010,350.00,01/22/20
62000,61400,62400,61200,11,088,077.00,01/21/20
62000,62400,62800,61700,12,440,366.00,01/20/20
61900,61300,62000,61000,15,430,781.00,01/17/20
59100,60700,60700,59000,13,527,223.00,01/16/20
59500,59000,59600,58900,13,715,076.00,01/15/20
60400,60000,61000,59900,16,071,937.00,01/14/20
59600,60000,60000,59100,11,238,646.00,01/13/20
58800,59500,59700,58300,15,783,919.00,01/10/20
58400,58600,58600,57400,23,163,771.00,01/09/20
56200,56800,57400,55900,23,302,580.00,01/08/20
55700,55800,56400,55600,9,883,687.00,01/07/20
54900,55500,55600,54600,10,227,797.00,01/06/20
56000,55500,56600,54900,15,279,015.00,01/03/20
55500,55200,56000,55000,12,729,748.00,01/02/20
56200,55800,56600,55700,8,322,646.00,12/30/19
55700,56500,56900,55500,12,255,520.00,12/27/19
54700,55400,55400,54400,9,502,101.00,12/26/19
55600,55000,55700,54800,9,146,732.00,12/24/19
56100,55500,56400,55100,9,476,771.00,12/23/19
56100,56000,56500,55600,12,052,602.00,12/20/19
57000,56000,57300,55500,13,939,574.00,12/19/19
56700,56300,57200,56000,15,477,574.00,12/18/19
55800,56700,56700,55400,18,684,099.00,12/17/19
54500,54700,54900,54300,11,079,370.00,12/16/19
54500,54700,54800,53900,17,549,618.00,12/13/19
53000,53300,53300,52700,28,405,683.00,12/12/19
51500,51900,52200,51400,10,988,961.00,12/11/19
51000,51500,51600,50700,6,866,843.00,12/10/19
50900,51200,51400,50700,8,264,243.00,12/09/19
50100,50400,50900,49950,10,860,706.00,12/06/19
50200,49500,50400,49500,10,017,163.00,12/05/19
49600,49450,49850,49000,12,954,606.00,12/04/19
49800,49900,50300,49500,11,993,731.00,12/03/19
50900,50400,51300,50400,9,572,617.00,12/02/19
51200,50300,51400,50200,10,988,276.00,11/29/19
51900,51300,52100,51300,6,141,083.00,11/28/19
51800,52200,52300,51600,7,186,735.00,11/27/19
51900,51800,52900,51800,26,040,069.00,11/26/19
52200,51800,52600,51700,9,003,475.00,11/25/19
51000,51600,51600,50900,8,316,965.00,11/22/19
51600,51000,52100,50600,14,233,873.00,11/21/19
53400,52000,53400,52000,11,809,871.00,11/20/19
53200,53500,53500,52700,8,095,185.00,11/19/19
53600,53500,53800,53200,7,634,117.00,11/18/19
52900,53700,53700,52600,9,679,792.00,11/15/19
51900,52800,52800,51900,11,992,371.00,11/14/19
52500,52500,52500,52000,6,213,741.00,11/13/19
51800,52600,52600,51600,6,097,152.00,11/12/19
52200,51600,52200,51400,8,155,238.00,11/11/19
53200,52100,53300,52000,10,391,174.00,11/08/19
53400,52900,53400,52400,9,119,455.00,11/07/19
52900,53300,53500,52700,13,090,651.00,11/06/19
52400,52700,52700,52100,9,967,764.00,11/05/19
51700,52300,52300,51400,12,740,274.00,11/04/19
50600,51200,51200,50400,7,527,569.00,11/01/19
51000,50400,51400,50300,10,205,348.00,10/31/19
50700,50400,50800,50200,8,855,984.00,10/30/19
51400,51100,51700,50800,7,130,753.00,10/29/19
50700,51300,51500,50700,6,337,321.00,10/28/19
50800,50900,51200,50500,7,836,259.00,10/25/19
52500,50700,52500,50500,10,762,506.00,10/24/19
51300,51200,51500,50800,8,453,044.00,10/23/19
50800,51200,51500,50700,10,707,226.00,10/22/19
49900,50300,50400,49800,4,385,352.00,10/21/19
50300,49900,50900,49650,8,376,439.00,10/18/19
50500,50500,50600,50100,6,607,941.00,10/17/19
50700,50700,50900,50400,9,003,943.00,10/16/19
49900,50100,50200,49900,5,895,116.00,10/15/19
50000,50000,50300,49850,10,861,560.00,10/14/19
49000,49150,49450,48800,7,704,122.00,10/11/19
48200,48550,49200,48000,17,819,865.00,10/10/19
47900,48900,49000,47600,13,283,568.00,10/08/19
48350,47750,48700,47650,6,465,821.00,10/07/19
47400,48000,48650,47350,8,445,545.00,10/04/19
48350,47600,48400,47600,8,367,087.00,10/02/19
48900,48850,49100,48650,6,199,188.00,10/01/19
48050,49050,49250,47900,9,194,530.00,09/30/19
48000,48400,48700,48000,8,009,091.00,09/27/19
49000,49200,49250,48900,8,350,182.00,09/26/19
49200,48900,49350,48800,9,098,075.00,09/25/19
49050,49500,49650,48850,7,833,473.00,09/24/19
49250,49300,49300,49000,7,388,599.00,09/23/19
49400,49200,49600,49100,14,867,667.00,09/20/19
48050,49150,49200,47850,15,180,485.00,09/19/19
46900,47700,47700,46800,9,819,124.00,09/18/19
47000,46900,47100,46800,5,989,797.00,09/17/19
47000,47100,47100,46400,11,981,166.00,09/16/19
47300,47150,47400,46800,16,087,872.00,09/11/19
47100,47000,47200,46550,9,159,183.00,09/10/19
46450,46900,47000,46300,9,172,190.00,09/09/19
46500,46300,46500,45850,9,694,341.00,09/06/19
44800,45700,46100,44450,17,785,968.00,09/05/19
43250,44100,44100,43150,11,441,407.00,09/04/19
43550,43250,43650,43100,8,514,446.00,09/03/19
44850,43800,44850,43650,7,108,645.00,09/02/19
43750,44000,44300,43750,8,761,233.00,08/30/19
44200,43400,44200,43050,10,121,591.00,08/29/19
44100,44150,44400,43750,5,735,624.00,08/28/19
43650,44050,44200,43600,16,302,339.00,08/27/19
43050,43600,43800,42950,7,929,915.00,08/26/19
43800,43950,44200,43650,4,636,653.00,08/23/19
44500,44050,44700,43850,8,047,466.00,08/22/19
44350,44500,44800,44150,6,515,055.00,08/21/19
43950,44450,44600,43550,8,398,821.00,08/20/19
44350,43600,44350,43500,5,951,860.00,08/19/19
43800,43900,43900,43300,9,443,803.00,08/16/19
43900,43700,44250,43500,8,489,634.00,08/14/19
43500,43000,43500,42950,6,950,394.00,08/13/19
44000,43700,44000,43550,7,247,843.00,08/12/19
43250,43150,43350,43050,9,065,588.00,08/09/19
43250,42650,43500,42650,15,991,019.00,08/08/19
43600,43200,43900,43100,9,980,047.00,08/07/19
42500,43500,43800,42500,15,053,507.00,08/06/19
44350,43950,44600,43600,13,271,999.00,08/05/19
44550,44950,45500,44300,11,811,593.00,08/02/19
44900,45200,45500,44850,7,727,852.00,08/01/19
46200,45350,46600,45000,12,816,792.00,07/31/19
46300,46550,46850,46300,5,507,094.00,07/30/19
46800,46100,47050,46000,6,834,514.00,07/29/19
46650,47150,47150,46550,7,668,759.00,07/26/19
47150,47200,47200,46600,8,373,537.00,07/25/19
47100,46400,47150,46250,8,326,342.00,07/24/19
47350,47300,47550,47050,8,895,161.00,07/23/19
46800,47200,47300,46600,9,001,568.00,07/22/19
46650,46800,46950,46600,7,932,404.00,07/19/19
46450,46100,46450,45650,4,947,850.00,07/18/19
46150,46050,46350,45950,5,202,225.00,07/17/19
46450,46850,46850,46300,7,196,179.00,07/16/19
45950,46450,46650,45750,4,710,841.00,07/15/19
46350,46300,46400,45800,5,109,712.00,07/12/19
46350,46200,46550,46150,10,845,824.00,07/11/19
45550,45550,46150,45500,9,162,403.00,07/10/19
44850,45100,45450,44700,7,629,302.00,07/09/19
44750,44400,44800,44350,7,797,663.00,07/08/19
45950,45650,45950,45250,7,210,726.00,07/05/19
45250,46000,46200,45250,6,352,993.00,07/04/19
45750,45400,46350,45200,9,625,882.00,07/03/19
46200,46250,46900,45850,8,414,958.00,07/02/19
47350,46600,47400,46250,10,968,788.00,07/01/19
47000,47000,47000,46700,12,235,250.00,06/28/19
46000,46500,46600,45750,12,562,635.00,06/27/19
45800,45700,46000,45600,8,976,355.00,06/26/19
45200,45600,45800,45200,6,868,618.00,06/25/19
45200,45500,45800,45200,6,056,114.00,06/24/19
45750,45700,45800,45200,9,317,576.00,06/21/19
44850,45500,45500,44850,6,746,573.00,06/20/19
45450,45350,45450,45000,9,319,059.00,06/19/19
43750,44350,44500,43650,7,977,672.00,06/18/19
43750,43900,44050,43400,7,347,832.00,06/17/19
43750,44000,44150,43300,8,291,853.00,06/14/19
44200,43750,44400,43400,16,884,091.00,06/13/19
44800,44600,45050,44300,8,543,772.00,06/12/19
44800,44850,45000,44550,6,623,832.00,06/11/19
44300,44800,44850,44050,8,605,741.00,06/10/19
43600,44200,44350,43450,11,611,625.00,06/07/19
44050,43900,44200,43700,10,817,428.00,06/05/19
43400,43450,43700,43000,9,853,013.00,06/04/19
42950,43800,43900,42500,15,070,852.00,06/03/19
42600,42500,42800,42150,10,200,064.00,05/31/19
42200,42550,42700,42150,9,967,166.00,05/30/19
41850,41800,42100,41300,14,512,399.00,05/29/19
42550,42550,42950,42150,22,586,102.00,05/28/19
42500,42650,43000,42350,7,429,825.00,05/27/19
43800,42700,43800,42400,13,327,726.00,05/24/19
43900,43850,44000,43250,12,184,278.00,05/23/19
43700,43500,43800,42400,10,697,892.00,05/22/19
42600,43150,43950,42350,18,660,493.00,05/21/19
41650,42000,42100,41550,13,098,286.00,05/20/19
41950,41200,42050,40850,12,266,610.00,05/17/19
42350,41550,42400,41350,13,599,158.00,05/16/19
42700,42550,43050,42550,7,648,736.00,05/15/19
41300,42650,43100,41300,11,538,378.00,05/14/19
42500,42650,43200,42350,7,598,949.00,05/13/19
42600,42900,43450,42450,13,492,374.00,05/10/19
43900,42450,44250,42450,22,021,141.00,05/09/19
44300,44250,44850,44200,10,027,470.00,05/08/19
45250,44850,45300,44400,11,937,101.00,05/07/19
45900,45300,46050,45300,6,503,939.00,05/03/19
45500,45900,46150,45400,8,595,029.00,05/02/19
46000,45850,46300,45350,10,138,143.00,04/30/19
45150,46150,46150,45100,8,475,200.00,04/29/19
44200,44850,45000,43800,9,348,902.00,04/26/19
44250,44650,45000,44100,9,515,214.00,04/25/19
45400,44750,45650,44150,12,165,022.00,04/24/19
45050,45200,45500,45000,6,872,681.00,04/23/19
45400,45350,45900,45100,5,889,791.00,04/22/19
45750,45300,46000,45250,8,339,807.00,04/19/19
47200,45600,47250,45500,10,711,817.00,04/18/19
47300,47050,47600,47000,5,465,950.00,04/17/19
47400,47250,47400,46800,7,613,357.00,04/16/19
47150,47050,47500,47000,8,703,891.00,04/15/19
46050,46850,46900,46000,7,633,330.00,04/12/19
46700,46250,46800,46150,13,600,355.00,04/11/19
46400,46700,46700,46050,10,303,810.00,04/10/19
46700,46650,46950,46200,6,872,073.00,04/09/19
47250,46650,47250,46150,8,476,922.00,04/08/19
46950,46850,47550,46600,8,516,171.00,04/05/19
46150,46950,47100,46150,11,431,344.00,04/04/19
46750,46600,46750,45800,11,987,671.00,04/03/19
45550,45750,46100,45350,8,894,715.00,04/02/19
45200,45050,45450,44850,6,785,751.00,04/01/19
44500,44650,44900,44200,10,994,069.00,03/29/19
44950,44850,45200,44300,6,793,732.00,03/28/19
44750,45350,45600,44250,9,284,872.00,03/27/19
45500,45250,45700,44900,9,635,000.00,03/26/19
45300,45500,45650,44800,8,658,543.00,03/25/19
46850,46550,47000,46250,12,481,009.00,03/22/19
44600,45850,46250,44050,20,998,849.00,03/21/19
43800,44050,44200,43100,9,814,453.00,03/20/19
43750,43900,43900,43550,7,590,642.00,03/19/19
43950,43700,44150,43450,8,139,098.00,03/18/19
43800,44200,44250,43700,14,596,642.00,03/15/19
43700,43850,44300,43550,18,005,783.00,03/14/19
44250,43850,44450,43700,8,092,895.00,03/13/19
44300,44650,44950,44150,10,794,768.00,03/12/19
44400,43650,44450,43650,8,498,438.00,03/11/19
44450,43800,44800,43800,7,688,625.00,03/08/19
43400,44450,44950,43400,10,981,778.00,03/07/19
44000,44000,44300,43700,9,943,177.00,03/06/19
44600,44250,45100,44150,10,491,263.00,03/05/19
46000,44850,46100,44800,12,632,605.00,03/04/19
46400,45100,46500,45100,23,450,336.00,02/28/19
47000,46750,47250,46750,7,627,944.00,02/27/19
47350,46750,47450,46500,7,963,429.00,02/26/19
47400,47350,47550,47050,7,446,930.00,02/25/19
46500,47150,47150,46450,6,650,404.00,02/22/19
46500,46950,47200,46200,8,426,644.00,02/21/19
46750,46900,47100,46500,11,192,848.00,02/20/19
45850,45950,46150,45450,6,722,094.00,02/19/19
46500,46200,46850,45850,8,151,601.00,02/18/19
46750,46050,46850,45650,10,513,203.00,02/15/19
46600,47500,47500,46150,17,103,833.00,02/14/19
46400,46200,46700,46000,11,279,792.00,02/13/19
44650,46050,46250,44650,12,977,566.00,02/12/19
44500,45000,45000,44250,10,206,502.00,02/11/19
45700,44800,45700,44650,12,461,275.00,02/08/19
46800,46200,47100,46200,15,613,821.00,02/07/19
46650,46350,46950,46250,13,611,742.00,02/01/19
46650,46150,47050,46150,21,444,319.00,01/31/19
44800,46400,46400,44800,17,040,595.00,01/30/19
45050,45500,45500,44350,15,020,505.00,01/29/19
45000,45050,45500,44600,17,571,858.00,01/28/19
44300,44750,44750,43750,21,921,848.00,01/25/19
43050,43050,43100,42350,14,153,258.00,01/24/19
41350,42000,42250,41350,10,367,878.00,01/23/19
42750,42150,42850,41850,9,896,081.00,01/22/19
42700,42750,42750,41900,11,334,316.00,01/21/19
42000,42300,42400,41950,9,725,069.00,01/18/19
41700,41950,42100,41450,11,553,841.00,01/17/19
41150,41450,41450,40700,8,466,629.00,01/16/19
40050,41100,41100,39850,11,207,163.00,01/15/19
40450,40050,40700,39850,11,967,552.00,01/14/19
40350,40500,40550,39950,11,202,303.00,01/11/19
40000,39800,40150,39600,14,289,358.00,01/10/19
38650,39600,39600,38300,16,950,591.00,01/09/19
38000,38100,39200,37950,12,621,653.00,01/08/19
38000,38750,38900,37800,11,919,741.00,01/07/19
37450,37450,37600,36850,13,285,819.00,01/04/19
38300,37600,38550,37450,12,416,491.00,01/03/19
39400,38750,39400,38550,7,774,700.00,01/02/19
38250,38700,38900,38200,9,700,833.00,12/28/18
38700,38250,38800,38100,10,432,307.00,12/27/18
38400,38350,38750,38300,12,528,154.00,12/26/18
38500,38800,39050,38300,9,679,441.00,12/24/18
38200,38650,38650,38100,13,968,205.00,12/21/18
38600,38650,39100,38500,10,542,318.00,12/20/18
38900,39100,39350,38850,9,480,642.00,12/19/18
38300,38900,39200,38300,10,774,562.00,12/18/18
38650,39150,39600,38650,11,406,775.00,12/17/18
40200,38950,40200,38700,18,768,631.00,12/14/18
40650,40000,40750,40000,22,670,677.00,12/13/18
40250,40450,40700,40150,10,602,088.00,12/12/18
40600,40250,40700,40200,10,557,880.00,12/11/18
40450,40200,40650,40000,13,280,879.00,12/10/18
40900,40950,41400,40850,11,384,507.00,12/07/18
40600,40500,41100,40450,14,013,754.00,12/06/18
40900,41450,41750,40850,11,991,125.00,12/05/18
42650,42150,42900,41900,13,953,937.00,12/04/18
42750,43250,43400,42400,11,609,572.00,12/03/18
43450,41850,44000,41750,19,067,680.00,11/30/18
43850,43150,43850,42900,8,437,354.00,11/29/18
42800,43150,43200,42750,6,842,975.00,11/28/18
42900,43050,43100,42500,8,145,060.00,11/27/18
42150,42600,42800,42100,5,947,710.00,11/26/18
42450,42400,42600,41900,5,168,618.00,11/23/18
42000,42450,42650,42000,5,922,110.00,11/22/18
41800,42100,42300,41800,10,671,278.00,11/21/18
42450,42800,43000,42100,9,302,502.00,11/20/18
44050,43650,44250,43450,7,486,231.00,11/19/18
44600,44000,44750,43700,7,744,222.00,11/16/18
44050,44250,44350,43500,5,832,234.00,11/15/18
44500,44100,44500,43800,6,552,372.00,11/14/18
43900,44500,44500,43400,9,015,618.00,11/13/18
43850,45200,45250,43700,8,481,534.00,11/12/18
44450,44300,44850,43900,7,180,405.00,11/09/18
44900,44050,45050,44050,12,296,946.00,11/08/18
43600,44000,44500,43400,11,528,882.00,11/07/18
43750,43750,43800,42950,7,335,987.00,11/06/18
43750,43800,43800,42900,9,176,352.00,11/05/18
43050,44150,44250,42800,16,481,524.00,11/02/18
42450,42150,42950,42150,12,899,974.00,11/01/18
42900,42400,43350,41700,16,978,984.00,10/31/18
41400,42350,43000,41000,14,151,194.00,10/30/18
40850,41400,41950,40550,13,019,836.00,10/29/18
41100,41000,41300,40400,13,950,944.00,10/26/18
40600,41000,41550,40550,18,539,185.00,10/25/18
43050,42550,43100,42250,13,467,648.00,10/24/18
43300,43050,43450,42550,9,415,280.00,10/23/18
43450,43550,43950,43200,7,786,036.00,10/22/18
43900,43900,44150,43450,7,771,278.00,10/19/18
43950,44050,44450,43700,8,079,818.00,10/18/18
44150,44150,44500,44000,8,285,837.00,10/17/18
43700,43600,44150,43350,6,774,715.00,10/16/18
44050,43800,44050,43350,7,184,542.00,10/15/18
43200,44000,44650,43200,12,334,455.00,10/12/18
44000,43100,44650,43100,18,831,227.00,10/11/18
45250,45300,45500,44500,9,744,210.00,10/10/18
44200,44950,45200,44200,6,535,202.00,10/08/18
44800,44700,45500,44550,10,450,201.00,10/05/18
45150,44700,45600,44700,11,320,263.00,10/04/18
46450,45700,46700,45700,6,308,124.00,10/02/18
46450,46350,46800,45800,6,300,926.00,10/01/18
47250,46450,47250,46300,10,788,482.00,09/28/18
46950,47500,47500,46450,15,231,284.00,09/27/18
46550,47400,47550,46550,14,317,948.00,09/21/18
46850,47250,47600,46400,13,373,144.00,09/20/18
46000,46150,46200,45700,9,254,849.00,09/19/18
44950,45500,45900,44700,8,948,320.00,09/18/18
45550,45150,45800,44900,8,077,544.00,09/17/18
45000,45850,45850,44900,11,997,849.00,09/14/18
44550,44050,44750,44000,17,849,274.00,09/13/18
44900,44550,45100,44500,11,156,489.00,09/12/18
45550,45050,45900,45050,7,758,965.00,09/11/18
45450,45500,45550,45000,7,849,723.00,09/10/18
44500,44900,45200,44400,17,708,326.00,09/07/18
46200,46100,46400,45800,8,552,910.00,09/06/18
47300,46600,47450,46400,9,069,986.00,09/05/18
47550,47650,47800,47200,6,596,716.00,09/04/18
48200,47450,48300,47300,7,898,756.00,09/03/18
47100,48450,48450,47000,13,491,479.00,08/31/18
46950,47650,47950,46700,12,135,846.00,08/30/18
46750,46800,46800,46400,5,479,799.00,08/29/18
46800,46550,46950,46300,7,227,236.00,08/28/18
46100,46300,46550,46000,5,062,310.00,08/27/18
45900,46150,46400,45550,6,424,529.00,08/24/18
46150,46200,46200,45700,6,569,011.00,08/23/18
45150,46100,46200,44900,11,601,134.00,08/22/18
43700,44800,44900,43700,9,435,095.00,08/21/18
43500,43850,44200,43500,7,175,219.00,08/20/18
44050,44100,44400,44050,6,525,623.00,08/17/18
43800,44250,44650,43700,10,035,896.00,08/16/18
44850,45150,45400,44850,6,347,446.00,08/14/18
44950,45050,45100,44650,9,758,902.00,08/13/18
46150,45400,46400,44850,16,497,223.00,08/10/18
47000,46900,47050,46450,11,386,146.00,08/09/18
47000,46800,47000,46550,6,354,454.00,08/08/18
46300,46700,46750,45900,9,011,143.00,08/07/18
46150,45800,46150,45750,6,689,142.00,08/06/18
